schoolID,game_sport_year_ctl_id,org_id,schoolName,schoolStatsURL,rdStatsURL,2019-20,2018-19,2017-18,2016-17,2015-16,2014-15,2013-14,2012-13,2011-12,2010-11,2009-10,2008-09,2007-08,2006-07,2005-06,2004-05,2003-04,2002-03,2001-02,2000-01,1999-100,1998-99,1997-98,1996-97,1995-96,1994-95,1993-94,1992-93,1991-92,1990-91,1989-90,1988-89,1987-88,1986-87,1985-86,1984-85,1983-84,1982-83,1981-82,1980-81,1979-80,1978-79,1977-78,1976-77,1975-76,1974-75,1973-74,1972-73,1971-72,1970-71,1969-70,1968-69,1967-68,1966-67,1965-66,1964-65,1963-64,1962-63,1961-62,1960-61,1959-60,1958-59,1957-58,1956-57,1955-56,1954-55,1953-54,1952-53,1951-52,1950-51,1949-50,1948-49,1947-48,1946-47,1945-46,1944-45,1943-44,1942-43,1941-42,1940-41,1939-40,1938-39,1937-38,1936-37,1935-36,1934-35,1933-34,1932-33,1931-32,1930-31,1929-30,1928-29,1927-28,1926-27,1925-26,1924-25,1923-24,1922-23,1921-22,1920-21,1919-20,1918-19,1917-18,1916-17,1915-16,1914-15,1913-14,1912-13,1911-12,1910-11,1909-10,1908-09,1907-08,1906-07,1905-06,1904-05,1903-04,1902-03,1901-02,1900-01,1899-100,1898-99,1897-98,1896-97,1895-96,1894-95,1893-94,1892-93,1891-92,1890-91,1889-90,1888-89,1887-88,1886-87,1885-86,1884-85,1883-84,1882-83,1881-82,1880-81,1879-80,1878-79,1877-78,1876-77,1875-76,1874-75,1873-74,1872-73,1871-72,1870-71,1869-70
478010,14900,140,Cincinnati,https://stats.ncaa.org/team/140/14900,https://stats.ncaa.org/teams/478010,478010,449803,113545,66599,19634,83572,62702,15969,137710,137045,405182,254611,404497,253938,136375,334306,135665,127277,360214,218354,217689,368131,135005,217034,134355,253292,176409,175759,367482,366830,366183,133708,133071,333673,365552,216408,252665,132447,252044,364936,131832,364323,175149,297024,131229,215804,363720,251452,130646,296445,174573,130072,403923,295872,250879,295301,215235,294744,174017,214685,214132,294193,129519,128975,333119,403375,402837,213590,293646,213044,250325,332576,402298,363173,293138,212543,173508,212038,401782,249807,128454,172999,401278,362669,249302,332072,172500,248803,292639,362172,248313,127963,292156,211561,361706,211105,361266,172063,210687,360854,210293,369334,177514,139335,298603,298241,406487,138990,297907,138658,368997,255830,219467,255526,406182,138357,138060,219179,177229,405913,334923,368740,255271,297653,176997,218963,139736,219799,177859,256208,298940,335154,139671,256159,219751,,,,,,,,,,,,,,,,
478011,14900,147,Clemson,https://stats.ncaa.org/team/147/14900,https://stats.ncaa.org/teams/478011,478011,449804,113546,66600,19635,83573,62703,15970,137712,137050,405187,254616,404502,253943,136380,334311,135670,127282,360219,218359,217694,368136,135010,217039,134360,253297,176414,175764,367487,366835,366188,133713,133076,333678,365557,216413,252670,132452,252049,364941,131837,364328,175154,297029,131234,215809,363725,251457,130651,296450,174578,130077,403928,295877,250884,295306,215240,294749,174022,214690,214137,294198,129523,128979,333123,403379,402841,213594,293650,213048,250329,332580,402302,363177,293142,212547,173512,212042,401786,249811,128458,173003,401282,362673,249306,332076,172504,248807,292643,362175,248316,127966,292159,211564,361708,211107,361268,172065,210689,360856,210295,369336,177516,139337,298605,298243,406489,138992,297909,138660,368999,255832,219469,255528,406184,138358,138061,219180,177230,405914,334924,368741,255272,297654,,,,,,,,,,,,,,,,,,,,,,,,,,,
478012,14900,149,Coastal Carolina,https://stats.ncaa.org/team/149/14900,https://stats.ncaa.org/teams/478012,478012,449805,113547,66601,19760,83698,62827,16091,137713,137051,405188,254617,404503,253944,136381,334312,135671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478014,14900,157,Colorado,https://stats.ncaa.org/team/157/14900,https://stats.ncaa.org/teams/478014,478014,449807,113549,66603,19637,83575,62705,15972,137716,137057,405194,254624,404510,253951,136388,334319,135678,127289,360226,218366,217701,368143,135017,217046,134367,253304,176421,175771,367494,366842,366195,133720,133083,333685,365564,216420,252677,132459,252056,364948,131844,364335,175161,297036,131241,215816,363732,251464,130658,296457,174585,130084,403935,295884,250891,295313,215247,294756,174029,214697,214144,294205,129530,128986,333130,403386,402848,213601,293657,213055,250336,332587,402309,363184,293149,212554,173519,212049,401793,249818,128465,173010,401289,362680,249313,332083,172511,248814,292650,362182,248323,127973,292166,211571,361715,211114,361275,172072,210696,360863,210302,369343,177523,139344,298612,298250,406496,138999,297916,138667,369006,255839,219476,255535,406191,138365,138068,219187,177237,405921,334931,368748,255279,297661,177004,218970,139743,219805,177864,256212,,,,,,,,,,,,,,,,,,,,,
478013,14900,156,Colorado St.,https://stats.ncaa.org/team/156/14900,https://stats.ncaa.org/teams/478013,478013,449806,113548,66602,19636,83574,62704,15971,137715,137056,405193,254623,404509,253950,136387,334318,135677,127288,360225,218365,217700,368142,135016,217045,134366,253303,176420,175770,367493,366841,366194,133719,133082,333684,365563,216419,252676,132458,252055,364947,131843,364334,175160,297035,131240,215815,363731,251463,130657,296456,174584,130083,403934,295883,250890,295312,215246,294755,174028,214696,214143,294204,129529,128985,333129,403385,402847,213600,293656,213054,250335,332586,402308,363183,293148,212553,173518,212048,401792,249817,128464,173009,401288,362679,249312,332082,172510,248813,292649,362181,248322,127972,292165,211570,361714,211113,361274,172071,210695,360862,210301,369342,177522,139343,298611,298249,406495,138998,297915,138666,369005,255838,219475,255534,406190,138364,138067,219186,177236,405920,334930,368747,255278,297660,177003,218969,139742,,,,,,,,,,,,,,,,,,,,,,,,
478016,14900,193,Duke,https://stats.ncaa.org/team/193/14900,https://stats.ncaa.org/teams/478016,478016,449809,113551,66605,19639,83577,62707,15974,137726,137078,405215,254645,404531,253972,136409,334340,135700,127311,360248,218388,217723,368165,135039,217068,134389,253326,176443,175793,367516,366864,366217,133743,133106,333708,365587,216443,252700,132482,252079,364971,131867,364358,175184,297059,131264,215839,363756,251488,130681,296480,174608,130107,403958,295906,250913,295336,215270,294778,174052,214720,214167,294228,129553,129009,333153,403409,402871,213624,293680,213078,250359,332610,402331,363206,293171,212576,173542,212072,401816,249841,128488,173032,401311,362702,249335,332105,172533,248836,292672,362204,248345,127995,292188,211593,361736,211134,361293,172090,210714,360881,210319,369360,177540,139361,298629,298266,406512,139015,297932,138683,369022,255855,219492,255551,406207,138380,138083,219202,177252,405936,334945,368762,255293,297675,177015,218981,139754,219815,177875,256220,298951,335162,,,,,,,,,,,,,,,,,,,
478017,14900,196,East Carolina,https://stats.ncaa.org/team/196/14900,https://stats.ncaa.org/teams/478017,478017,449810,113552,66606,19640,83578,62708,15975,137728,137081,405218,254648,404534,253975,136412,334343,135703,127314,360251,218391,217726,368168,135042,217071,134392,253329,176446,175796,367519,366867,366220,133746,133109,333711,365590,216446,252703,132485,252082,364974,131870,364360,175186,297061,131266,215841,363758,251490,130683,296482,174610,130109,403960,295908,250915,295338,215272,294780,174054,214722,214169,294230,129555,129011,333155,403411,402873,213626,293682,213081,250362,332613,402334,363209,293174,212579,173545,212075,401819,249844,128491,173035,401314,362705,249338,332108,172536,248839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478018,14900,204,Eastern Mich.,https://stats.ncaa.org/team/204/14900,https://stats.ncaa.org/teams/478018,478018,449811,113553,66607,19641,83579,62709,15976,137731,137086,405223,254653,404539,253980,136417,334348,135709,127320,360257,218397,217732,368174,135048,217077,134398,253335,176452,175802,367525,366873,366226,133752,133115,333717,365596,216452,252709,132491,252088,364980,131876,364366,175192,297067,131272,215847,363764,251496,130689,296488,174616,130115,403966,295914,250921,295344,215278,294786,174060,214728,214175,294236,129561,129017,333161,403417,402879,213632,293688,213087,250368,332619,402340,363215,293180,212584,173550,212080,401825,249850,128497,173041,401320,362711,249344,332114,172542,248845,292680,362212,248353,128003,292196,211601,361743,211141,361300,172097,210721,360888,210324,369365,177545,139366,298634,298272,406517,139019,297936,138687,369026,255858,219495,255554,406210,138383,138087,219206,177255,405939,334948,368764,255295,297677,177017,218983,139756,219817,177877,,,,,,,,,,,,,,,,,,,,,,
478020,14900,231,FIU,https://stats.ncaa.org/team/231/14900,https://stats.ncaa.org/teams/478020,478020,449813,113555,66609,19643,83581,62711,15978,137735,137101,405238,254668,404554,253995,136432,334363,135724,127336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478019,14900,229,Fla. Atlantic,https://stats.ncaa.org/team/229/14900,https://stats.ncaa.org/teams/478019,478019,449812,113554,66608,19642,83580,62710,15977,137734,137100,405237,254667,404553,253994,136431,334362,135723,127335,360272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478022,14900,235,Florida,https://stats.ncaa.org/team/235/14900,https://stats.ncaa.org/teams/478022,478022,449815,113557,66611,19645,83583,62713,15980,137737,137103,405240,254670,404556,253997,136434,334365,135726,127338,360274,218413,217748,368190,135065,217094,134414,253351,176468,175818,367541,366889,366242,133768,133131,333733,365612,216467,252723,132505,252103,364995,131891,364381,175207,297082,131287,215862,363779,251510,130703,296502,174630,130129,403980,295928,250935,295358,215292,294800,174074,214742,214189,294249,129574,129030,333174,403430,402892,213645,293701,213100,250381,332632,402353,363227,293191,212595,173561,212091,401836,249861,128507,173051,401329,362720,249352,332122,172550,248853,292688,362219,248361,128010,292204,211608,361749,211148,361306,172103,210727,360894,210328,369369,177549,139370,298638,298275,406520,139022,297939,138691,369030,255862,219499,255557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478021,14900,234,Florida St.,https://stats.ncaa.org/team/234/14900,https://stats.ncaa.org/teams/478021,478021,449814,113556,66610,19644,83582,62712,15979,137736,137102,405239,254669,404555,253996,136433,334364,135725,127337,360273,218412,217747,368189,135064,217093,134413,253350,176467,175817,367540,366888,366241,133767,133130,333732,365611,216466,252722,132504,252102,364994,131890,364380,175206,297081,131286,215861,363778,251509,130702,296501,174629,130128,403979,295927,250934,295357,215291,294799,174073,214741,214188,294248,129573,129029,333173,403429,402891,213644,293700,213099,250380,332631,402352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478005,14900,96,Fresno St.,https://stats.ncaa.org/team/96/14900,https://stats.ncaa.org/teams/478005,478005,449798,113540,66594,19629,83567,62697,15964,137701,137019,405156,254586,404473,253914,136351,334282,135638,127250,360186,218327,217662,368104,134978,217007,134328,253265,176382,175731,367453,366801,366154,133679,133042,333644,365523,216379,252636,132418,252015,364907,131803,364295,175120,296995,131200,215775,363691,251423,130617,296416,174546,130045,403896,295845,250853,295277,215211,294720,173995,214663,214110,294171,129497,128953,333097,403354,402818,213571,293627,213025,250305,332556,402277,363152,293118,212523,173488,212018,401761,249786,128433,172978,401257,362648,249281,332052,172480,248783,292620,362153,248294,127944,292137,211543,361689,211088,361249,172047,210671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478023,14900,253,Ga. Southern,https://stats.ncaa.org/team/253/14900,https://stats.ncaa.org/teams/478023,478023,449816,113558,66612,19646,83584,62714,16109,137741,137113,405250,254680,404566,254007,136444,334375,135736,127348,360284,218423,217758,368200,135075,217104,134424,253361,176478,175828,367551,366899,366252,133777,133140,333742,365621,216476,252732,132514,212098,401843,249868,128514,173058,401336,362727,249359,332129,172557,248860,292695,362226,248368,128017,292211,211615,361756,211155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478026,14900,257,Georgia,https://stats.ncaa.org/team/257/14900,https://stats.ncaa.org/teams/478026,478026,449819,113561,66615,19649,83587,62717,15982,137744,137116,405252,254682,404568,254009,136446,334377,135738,127350,360286,218425,217760,368202,135077,217106,134426,253363,176480,175830,367553,366901,366254,133779,133142,333744,365623,216478,252734,132516,252113,365005,131901,364391,175217,297092,131297,215872,363788,251519,130712,296511,174637,130136,403987,295936,250943,295367,215300,294808,174082,214749,214196,294256,129581,129037,333181,403438,402900,213653,293710,213110,250391,332641,402362,363236,293199,212602,173568,212100,401845,249870,128516,173060,401338,362729,249361,332131,172559,248862,292697,362228,248370,128019,292213,211617,361758,211157,361314,172111,210735,360902,210336,369376,177556,139378,298646,298282,406527,139028,297945,138698,369037,255869,219506,255564,406219,138392,138097,219216,177265,405947,334954,368771,255301,297684,177025,218991,139763,219824,,,,,,,,,,,,,,,,,,,,,,,
478024,14900,254,Georgia St.,https://stats.ncaa.org/team/254/14900,https://stats.ncaa.org/teams/478024,478024,449817,113559,66613,19647,83585,62715,16110,137742,137114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478025,14900,255,Georgia Tech,https://stats.ncaa.org/team/255/14900,https://stats.ncaa.org/teams/478025,478025,449818,113560,66614,19648,83586,62716,15981,137743,137115,405251,254681,404567,254008,136445,334376,135737,127349,360285,218424,217759,368201,135076,217105,134425,253362,176479,175829,367552,366900,366253,133778,133141,333743,365622,216477,252733,132515,252112,365004,131900,364390,175216,297091,131296,215871,363787,251518,130711,296510,174636,130135,403986,295935,250942,295366,215299,294807,174081,214748,214195,294255,129580,129036,333180,403437,402899,213652,293709,213109,250390,332640,402361,363235,293198,212601,173567,212099,401844,249869,128515,173059,401337,362728,249360,332130,172558,248861,292696,362227,248369,128018,292212,211616,361757,211156,361313,172110,210734,360901,210335,369375,177555,139377,298645,298281,406526,139027,297944,138697,369036,255868,219505,255563,406218,138391,138096,219215,177264,405946,334953,368770,255300,297683,177024,218990,139762,219823,,,,,,,,,,,,,,,,,,,,,,,
478027,14900,277,Hawaii,https://stats.ncaa.org/team/277/14900,https://stats.ncaa.org/teams/478027,478027,449820,113562,66616,19650,83588,62718,15983,137748,137132,405268,254698,404584,254025,136462,334394,135755,127367,360303,218442,217777,368219,135094,217122,134442,253379,176496,175846,367569,366917,366270,133795,133158,333760,365639,216494,252750,132532,252129,365021,131917,364407,175233,297108,131313,215888,363804,251535,130728,296526,174652,130151,404002,295951,250958,295382,215315,294823,174097,214764,214211,294271,129596,129052,333196,403453,402915,213668,293725,213125,250406,332656,402377,363250,293213,212114,401860,249884,128530,173074,401352,362743,249375,332145,172573,248876,292711,362242,248384,128033,292226,211630,361771,211170,361327,172124,210747,360914,210348,369388,177568,139390,298658,298294,406539,139040,297957,138710,369049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478028,14900,288,Houston,https://stats.ncaa.org/team/288/14900,https://stats.ncaa.org/teams/478028,478028,449821,113563,66617,19651,83589,62719,15984,137750,137139,405276,254706,404592,254033,136470,334402,135763,127375,360311,218450,217785,368227,135102,217130,134450,253387,176504,175854,367577,366925,366278,133803,133166,333768,365647,216502,252758,132540,252137,365029,131925,364415,175241,297116,131321,215896,363812,251543,130736,296534,174660,130159,404010,295959,250966,295390,215323,294831,174105,214772,214219,294279,129604,129060,333204,403461,402923,213676,293733,213133,250414,332664,402385,363258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478029,14900,301,Illinois,https://stats.ncaa.org/team/301/14900,https://stats.ncaa.org/teams/478029,478029,449823,113565,66619,19653,83591,62721,15986,137755,137148,405285,254715,404601,254042,136479,334411,135772,127384,360320,218459,217794,368236,135111,217139,134459,253396,176513,175863,367586,366934,366287,133812,133175,333777,365656,216511,252767,132549,252146,365038,131934,364424,175250,297125,131330,215905,363821,251552,130745,296543,174669,130168,404019,295968,250975,295399,215332,294840,174114,214781,214228,294288,129613,129069,333213,403470,402932,213685,293742,213142,250423,332673,402394,363267,293229,212631,173597,212130,401876,249900,128546,173090,401368,362758,249390,332160,172588,248891,292726,362257,248399,128048,292241,211645,361786,211185,361341,172138,210761,360928,210362,369402,177582,139403,298671,298307,406552,139053,297970,138723,369062,255893,219530,255588,406242,138415,138120,219238,177284,405966,334973,368791,255321,297703,177043,219008,139780,219840,177893,256235,,,,,,,,,,,,,,,,,,,,,
478030,14900,306,Indiana,https://stats.ncaa.org/team/306/14900,https://stats.ncaa.org/teams/478030,478030,449824,113566,66620,19654,83592,62722,15987,137757,137150,405287,254717,404603,254044,136481,334413,135774,127386,360322,218461,217796,368238,135113,217141,134461,253398,176515,175865,367588,366936,366289,133814,133177,333779,365658,216513,252769,132551,252148,365040,131936,364426,175252,297127,131332,215907,363823,251554,130747,296545,174671,130170,404021,295970,250977,295401,215334,294842,174116,214783,214230,294290,129615,129071,333215,403472,402934,213687,293744,213144,250425,332675,402396,363269,293231,212633,173599,212132,401878,249902,128548,173092,401370,362760,249392,332162,172590,248893,292728,362259,248401,128050,292243,211647,361788,211187,361343,172140,210763,360930,210363,369403,177583,139404,298672,298308,406553,139054,297971,138725,369064,255895,219532,255590,406244,138417,138122,219240,177286,405968,334975,368793,255323,297705,177044,219009,139781,219841,177894,256236,298963,335170,139684,,,,,,,,,,,,,,,,,,
478032,14900,312,Iowa,https://stats.ncaa.org/team/312/14900,https://stats.ncaa.org/teams/478032,478032,449826,113568,66622,19656,83594,62724,15989,137759,137154,405291,254722,404608,254049,136486,334418,135779,127391,360327,218466,217801,368243,135118,217146,134466,253403,176520,175870,367593,366941,366294,133819,133182,333784,365663,216518,252774,132556,252153,365045,131941,364431,175256,297131,131336,215911,363827,251558,130751,296549,174675,130174,404025,295974,250981,295405,215338,294846,174120,214787,214234,294294,129619,129075,333219,403476,402938,213691,293748,213148,250429,332679,402400,363273,293235,212637,173603,212136,401882,249906,128552,173096,401374,362764,249396,332166,172594,248897,292732,362263,248405,128054,292247,211650,361791,211190,361345,172142,210765,360932,210365,369405,177585,139406,298674,298310,406555,139056,297973,138727,369066,255897,219534,255592,406246,138419,138124,219242,177288,405970,334977,368795,255325,297707,177046,219011,139783,219843,177895,256237,298964,,,,,,,,,,,,,,,,,,,,
478031,14900,311,Iowa St.,https://stats.ncaa.org/team/311/14900,https://stats.ncaa.org/teams/478031,478031,449825,113567,66621,19655,83593,62723,15988,137758,137153,405290,254721,404607,254048,136485,334417,135778,127390,360326,218465,217800,368242,135117,217145,134465,253402,176519,175869,367592,366940,366293,133818,133181,333783,365662,216517,252773,132555,252152,365044,131940,364430,175255,297130,131335,215910,363826,251557,130750,296548,174674,130173,404024,295973,250980,295404,215337,294845,174119,214786,214233,294293,129618,129074,333218,403475,402937,213690,293747,213147,250428,332678,402399,363272,293234,212636,173602,212135,401881,249905,128551,173095,401373,362763,249395,332165,172593,248896,292731,362262,248404,128053,292246,211649,361790,211189,361344,172141,210764,360931,210364,369404,177584,139405,298673,298309,406554,139055,297972,138726,369065,255896,219533,255591,406245,138418,138123,219241,177287,405969,334976,368794,255324,297706,177045,219010,139782,219842,,,,,,,,,,,,,,,,,,,,,,,
478034,14900,328,Kansas,https://stats.ncaa.org/team/328/14900,https://stats.ncaa.org/teams/478034,478034,449828,113570,66624,19658,83596,62726,15991,137765,137166,405303,254734,404620,254061,136498,334430,135791,127404,360340,218479,217814,368256,135130,217158,134478,253415,176532,175882,367605,366953,366306,133831,133194,333796,365675,216530,252786,132568,252165,365057,131953,364443,175268,297143,131348,215923,363839,251569,130762,296560,174686,130184,404035,295984,250991,295415,215348,294856,174130,214797,214244,294304,129629,129085,333229,403486,402948,213701,293758,213158,250439,332689,402410,363283,293244,212646,173612,212145,401891,249915,128561,173105,401383,362773,249405,332175,172603,248906,292741,362272,248413,128062,292254,211657,361798,211197,361352,172149,210772,360939,210370,369410,177590,139411,298679,298315,406560,139061,297978,138732,369071,255902,219539,255597,406251,138424,138128,219246,177292,405974,334981,368799,255329,297711,177049,219014,139786,219846,177897,256239,,,,,,,,,,,,,,,,,,,,,
478033,14900,327,Kansas St.,https://stats.ncaa.org/team/327/14900,https://stats.ncaa.org/teams/478033,478033,449827,113569,66623,19657,83595,62725,15990,137764,137165,405302,254733,404619,254060,136497,334429,135790,127403,360339,218478,217813,368255,135129,217157,134477,253414,176531,175881,367604,366952,366305,133830,133193,333795,365674,216529,252785,132567,252164,365056,131952,364442,175267,297142,131347,215922,363838,251568,130761,296559,174685,130183,404034,295983,250990,295414,215347,294855,174129,214796,214243,294303,129628,129084,333228,403485,402947,213700,293757,213157,250438,332688,402409,363282,293243,212645,173611,212144,401890,249914,128560,173104,401382,362772,249404,332174,172602,248905,292740,362271,248412,128061,292253,211656,361797,211196,361351,172148,210771,360938,210369,369409,177589,139410,298678,298314,406559,139060,297977,138731,369070,255901,219538,255596,406250,138423,138127,219245,177291,405973,334980,368798,255328,297710,,,,,,,,,,,,,,,,,,,,,,,,,,,
478035,14900,331,Kent St.,https://stats.ncaa.org/team/331/14900,https://stats.ncaa.org/teams/478035,478035,449829,113571,66625,19659,83597,62727,15992,137766,137168,405305,254736,404622,254063,136500,334432,135793,127406,360342,218481,217816,368258,135132,217160,134480,253417,176534,175884,367607,366955,366308,133833,133196,333798,365677,216532,252788,132570,252167,365059,131955,364445,175270,297145,131350,215925,363841,251571,130763,296561,174687,130185,404036,295985,250992,295416,215349,294857,174131,214798,214245,294305,129630,129086,333230,403487,402949,213702,293759,213159,250440,332690,402411,363284,293245,212647,173613,212146,401892,249916,128562,173106,401384,362774,249406,332176,172604,248907,292742,362273,248414,128063,292255,211658,361799,211198,361353,172150,210773,360940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478036,14900,334,Kentucky,https://stats.ncaa.org/team/334/14900,https://stats.ncaa.org/teams/478036,478036,449830,113572,66626,19660,83598,62728,15993,137767,137171,405308,254739,404625,254066,136503,334435,135796,127409,360345,218484,217819,368261,135135,217163,134483,253420,176537,175887,367610,366958,366311,133836,133199,333801,365680,216535,252791,132572,252169,365061,131957,364447,175272,297147,131352,215927,363843,251573,130765,296563,174689,130187,404038,295987,250994,295418,215351,294859,174133,214800,214247,294307,129632,129088,333232,403489,402951,213704,293761,213161,250442,332692,402413,363286,293247,212649,173615,212148,401894,249918,128564,173108,401386,362776,249408,332178,172606,248909,292744,362276,248417,128066,292258,211661,361802,211201,361356,172153,210776,360943,210373,369413,177593,139414,298682,298318,406562,139063,297980,138734,369073,255904,219541,255598,406252,138425,138129,219247,177293,405975,334982,368800,255330,297712,177050,219015,139787,219847,177898,256240,298966,335172,139686,256169,219761,256131,299041,335241,335214,,,,,,,,,,,,
478037,14900,365,LSU,https://stats.ncaa.org/team/365/14900,https://stats.ncaa.org/teams/478037,478037,449831,113573,66627,19661,83599,62729,15994,137773,137192,405328,254759,404645,254086,136523,334455,135816,127429,360365,218504,217838,368280,135154,217182,134501,253438,176555,175905,367628,366976,366331,133856,133219,333821,365700,216555,252811,132592,252189,365081,131977,364467,175292,297167,131372,215947,363863,251592,130784,296582,174708,130207,404058,296007,251013,295437,215370,294878,174152,214820,214267,294327,129652,129107,333251,403508,402970,213723,293780,213179,250460,332709,402430,363303,293263,212665,173631,212164,401911,249936,128582,173126,401402,362792,249424,332193,172621,248924,292760,362292,248432,128081,292271,211674,361814,211213,361368,172165,210787,360955,210384,369424,177604,139425,298693,298329,406573,139074,297991,138745,369083,255915,219552,255607,406262,138435,138139,219257,177303,405985,334991,368809,255338,297720,177058,219023,139794,,,,,,,,,,,,,,,,,,,,,,,,
478062,14900,498,La.-Monroe,https://stats.ncaa.org/team/498/14900,https://stats.ncaa.org/teams/478062,478062,449856,113598,66652,19686,83624,62753,16018,137812,137272,405408,254838,404725,254166,136602,334534,135896,127510,360447,218587,217921,368363,135237,217265,134583,253520,176637,175986,367709,367057,366412,133937,133298,333900,365778,216631,252888,132669,252266,365157,132053,364542,175367,297242,131447,216022,363938,251664,130855,296653,174778,130277,404127,296076,251082,295508,215438,294946,174220,214889,214336,294395,129719,129174,333318,403575,403037,213790,293848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478118,14900,355,Liberty,https://stats.ncaa.org/team/355/14900,https://stats.ncaa.org/teams/478118,478118,449912,113706,66760,19795,83732,62861,16126,137771,137184,405320,254751,404638,254079,136516,334448,135809,127422,360358,218497,217832,368274,135148,217176,134495,253432,176549,175899,367622,366970,366324,133849,133212,333814,365693,216548,252804,132585,252182,365074,131970,364460,175285,297160,131365,215940,363856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478087,14900,671,Louisiana,https://stats.ncaa.org/team/671/14900,https://stats.ncaa.org/teams/478087,478087,449881,113623,66677,19711,83649,62778,16042,137861,137371,405508,254937,404824,254264,136700,334633,135998,127613,360550,218690,218022,368463,135337,217365,134684,253622,176739,176088,367811,367158,366513,134038,133398,333997,365875,216728,252985,132766,252364,365255,132149,364639,175461,297336,131541,216115,364031,251754,130944,296742,174866,130366,404216,296163,251170,295594,215524,295032,174305,214974,214423,294482,129805,129259,333402,403658,403121,213873,293934,213332,250613,332863,402582,363452,293404,212805,173771,212309,402058,250084,128728,173272,401546,362936,249569,332338,172765,249068,292904,362434,248572,128221,292409,211810,361947,211345,361497,172290,210909,361077,210504,369539,177720,139540,298808,298441,406683,139181,298093,138845,369185,256015,219651,255702,406356,138530,138231,219346,177391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478038,14900,366,Louisiana Tech,https://stats.ncaa.org/team/366/14900,https://stats.ncaa.org/teams/478038,478038,449832,113574,66628,19662,83600,62730,15995,137774,137193,405329,254760,404646,254087,136524,334456,135817,127430,360366,218505,217839,368281,135155,217183,134502,253439,176556,175906,367629,366977,366332,133857,133220,333822,365701,216556,252812,132593,252190,365082,131978,364468,175293,297168,131373,215948,363864,251593,130785,296583,174709,130208,404059,296008,251014,295438,215371,294879,174153,214821,214268,294328,129653,129108,333252,403509,402971,213724,293781,213180,250461,332710,402431,363304,293264,212666,173632,212165,401912,249937,128583,173127,401403,362793,249425,332194,172622,248925,292761,362293,248433,128082,292272,211675,361815,211214,361369,172166,210788,360956,210385,369425,177605,139426,298694,298330,406574,139075,297992,138746,369084,255916,219553,255608,406263,138436,138140,219258,177304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
