schoolID,game_sport_year_ctl_id,org_id,schoolName,schoolStatsURL,rdStatsURL,2019-20,2018-19,2017-18,2016-17,2015-16,2014-15,2013-14,2012-13,2011-12,2010-11,2009-10,2008-09,2007-08,2006-07,2005-06,2004-05,2003-04,2002-03,2001-02,2000-01,1999-100,1998-99,1997-98,1996-97,1995-96,1994-95,1993-94,1992-93,1991-92,1990-91,1989-90,1988-89,1987-88,1986-87,1985-86,1984-85,1983-84,1982-83,1981-82,1980-81,1979-80,1978-79,1977-78,1976-77,1975-76,1974-75,1973-74,1972-73,1971-72,1970-71,1969-70,1968-69,1967-68,1966-67,1965-66,1964-65,1963-64,1962-63,1961-62,1960-61,1959-60,1958-59,1957-58,1956-57,1955-56,1954-55,1953-54,1952-53,1951-52,1950-51,1949-50,1948-49,1947-48,1946-47,1945-46,1944-45,1943-44,1942-43,1941-42,1940-41,1939-40,1938-39,1937-38,1936-37,1935-36,1934-35,1933-34,1932-33,1931-32,1930-31,1929-30,1928-29,1927-28,1926-27,1925-26,1924-25,1923-24,1922-23,1921-22,1920-21,1919-20,1918-19,1917-18,1916-17,1915-16,1914-15,1913-14,1912-13,1911-12,1910-11,1909-10,1908-09,1907-08,1906-07,1905-06,1904-05,1903-04,1902-03,1901-02,1900-01,1899-100,1898-99,1897-98,1896-97,1895-96,1894-95,1893-94,1892-93,1891-92,1890-91,1889-90,1888-89,1887-88,1886-87,1885-86,1884-85,1883-84,1882-83,1881-82,1880-81,1879-80,1878-79,1877-78,1876-77,1875-76,1874-75,1873-74,1872-73,1871-72,1870-71,1869-70
478197,14900,554,Princeton,https://stats.ncaa.org/team/554/14900,https://stats.ncaa.org/teams/478197,478197,449990,113732,66786,19821,83758,62888,16152,137830,137307,405444,254873,404760,254200,136636,334568,135930,127544,360481,218621,217955,368397,135271,217299,134618,253555,176672,176021,367744,367092,366447,133972,133333,333935,365813,216666,252923,132704,252301,365192,132088,364578,175402,297277,131482,216057,363973,251699,130889,296687,174811,130310,404160,296109,251115,295541,215471,294979,174252,214921,214368,294428,129752,129207,333351,403607,403069,213821,293879,213277,250559,332809,402530,363402,293357,212757,173723,212259,402008,250034,128679,173223,401498,362888,249520,332289,172716,249018,292854,362385,248524,128173,292361,211762,361901,211300,361453,172248,210868,361036,210462,369498,177680,139501,298768,298403,406646,139146,298061,138813,369152,255984,219621,255674,406328,138501,138204,219319,177366,406046,335050,368865,255395,297775,177108,219065,139830,219882,177924,256263,298981,335185,139697,256178,219768,256137,299048,335249,335219,299019,177993,177979,219947,256309,406812,178005,406806,139903,406802,256303,369667
478198,14900,572,Rhode Island,https://stats.ncaa.org/team/572/14900,https://stats.ncaa.org/teams/478198,478198,449991,113733,66787,19822,83759,62889,16153,137832,137314,405451,254881,404768,254208,136644,334576,135938,127552,360489,218629,217963,368405,135279,217307,134626,253563,176680,176030,367753,367101,366456,133981,133342,333943,365821,216674,252931,132712,252309,365200,132095,364585,175409,297284,131489,216064,363980,251706,130896,296694,174818,130317,404167,296116,251122,295548,215478,294986,174259,214928,214375,294435,129759,129214,333358,403614,403076,213828,293886,213284,250566,332816,402537,363409,293364,212764,173730,212266,402015,250041,128686,173230,401505,362895,249527,332296,172723,249025,292860,362391,248530,128179,292367,211768,361907,211306,361459,172254,210874,361042,210468,369504,177686,139507,298774,298409,406652,139152,298067,138819,369157,255989,219626,255679,406333,138506,138209,219324,177371,406050,335054,368869,255399,297779,177112,,,,,,,,,,,,,,,,,,,,,,,,,,
478199,14900,575,Richmond,https://stats.ncaa.org/team/575/14900,https://stats.ncaa.org/teams/478199,478199,449992,113734,66788,19823,83760,62890,16154,137834,137317,405454,254884,404771,254211,136647,334579,135941,127555,360492,218632,217966,368408,135282,217310,134629,253566,176683,176033,367756,367104,366459,133984,133345,333946,365824,216677,252934,132715,252312,365203,132098,364588,175412,297287,131492,216067,363983,251709,130899,296697,174821,130320,404170,296119,251125,295551,215481,294989,174262,214931,214378,294438,129762,129217,333361,403617,403079,213831,293889,213287,250569,332819,402540,363412,293367,212767,173733,212269,402018,250044,128689,173233,401508,362898,249530,332299,172726,249028,292863,362394,248533,128182,292370,211771,361910,211309,361462,172257,210877,361045,210471,369507,177689,139510,298777,298412,406655,139155,298069,138821,369159,255991,219628,255681,406335,138508,138211,219326,177373,406052,335056,368871,255401,297781,177113,219069,139834,219886,177928,256267,298985,335189,139701,256181,219770,256139,299050,335251,335221,,,,,,,,,,,,
478200,14900,579,Robert Morris,https://stats.ncaa.org/team/579/14900,https://stats.ncaa.org/teams/478200,478200,449993,113735,66789,19824,83761,62891,16155,137835,137319,405456,254886,404773,254213,136649,334581,135943,127557,360494,218634,217968,368410,135284,217312,134631,253568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478216,14900,676,SFA,https://stats.ncaa.org/team/676/14900,https://stats.ncaa.org/teams/478216,478216,450009,113751,66805,19840,83777,62907,16171,137863,137374,405511,254940,404827,254267,136703,334636,136001,127616,360553,218693,218025,368466,135340,217368,134687,253625,176742,176091,367814,367161,366516,134041,133401,334000,365878,216731,252988,132769,252367,365258,132152,364642,175464,297339,131544,216118,364034,251757,130947,296745,174869,130369,404219,296166,251173,295597,215527,295035,174308,214977,214426,294485,129808,129262,333405,403661,403124,213876,293937,213335,250616,332866,402585,363455,293407,212808,173774,212312,402061,250087,128731,173275,401549,362939,249572,332341,172768,249071,292907,362437,248575,128224,292412,211813,361950,211348,361500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478133,14900,102,Sacramento St.,https://stats.ncaa.org/team/102/14900,https://stats.ncaa.org/teams/478133,478133,449926,113667,66721,19755,83693,62822,16086,137702,137020,405157,254587,404474,253915,136352,334283,135639,127251,360188,218329,217664,368106,134980,217009,134330,253267,176385,175735,367458,366806,366159,133684,133047,333649,365528,216384,252641,132423,252020,364912,131808,364300,175126,297001,131206,215781,363697,251429,130623,296422,174551,130050,403901,295850,250858,295280,215214,294723,173997,214665,214112,294173,129499,128955,333099,403355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478201,14900,590,Sacred Heart,https://stats.ncaa.org/team/590/14900,https://stats.ncaa.org/teams/478201,478201,449994,113736,66790,19825,83762,62892,16156,137837,137324,405461,254891,404778,254218,136654,334586,135949,127563,360500,218640,217973,368415,135289,217317,134636,253573,176689,176039,367762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478202,14900,600,Saint Francis (PA),https://stats.ncaa.org/team/600/14900,https://stats.ncaa.org/teams/478202,478202,449995,113737,66791,19826,83763,62893,16157,137838,137329,405466,254896,404783,254223,136659,334591,135954,127568,360505,218645,217978,368419,135293,217321,134640,253577,176693,176043,367766,367113,366468,133993,133354,333955,365833,216686,252943,132724,252321,365212,132107,364597,403087,213838,293897,213295,250577,332827,402547,212277,402026,250052,128697,173241,249037,292872,362403,248542,128191,292379,211780,361919,211317,361470,172265,210884,361052,210478,369514,177696,139517,298784,298420,406663,139163,298077,138828,369167,219891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478203,14900,624,Sam Houston St.,https://stats.ncaa.org/team/624/14900,https://stats.ncaa.org/teams/478203,478203,449996,113738,66792,19827,83764,62894,16158,137840,137341,405478,254908,404795,254235,136671,334603,135967,127582,360519,218659,217992,368433,135307,217335,134654,253591,176707,176056,367779,367126,366481,134006,133367,333967,365845,216698,252955,132736,252333,365224,132119,364609,175431,297306,131511,216085,364001,251725,130914,296712,174836,130336,404186,296133,251140,295565,215495,295004,174277,214946,214393,294453,129777,129231,333375,403631,403094,213845,293905,213303,250586,332836,402556,363427,293382,212782,173748,212286,402035,250061,128705,173249,401523,362913,249546,332315,172742,249045,292881,362411,248550,128199,292387,211788,361927,211325,361478,172272,210891,361059,210486,369522,177702,139523,298791,298426,406668,139168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478204,14900,625,Samford,https://stats.ncaa.org/team/625/14900,https://stats.ncaa.org/teams/478204,478204,449997,113739,66793,19828,83765,62895,16159,137841,137342,405479,254909,404796,254236,136672,334604,135968,127583,360520,218660,217993,368434,135308,217336,134655,253592,176708,176057,367780,367127,366482,134007,133368,333968,365846,216699,252956,132737,252334,365225,132120,364610,175432,297307,131512,216086,364002,251726,130915,296713,174837,130337,404187,296134,251141,295566,215496,295005,174278,214947,214394,294454,129778,129232,333376,403632,403095,213846,293906,213304,250587,332837,402557,363428,293383,212783,173749,212287,402036,250062,128706,173250,401524,362914,249547,332316,172743,249046,292882,362412,248551,128200,292388,211789,361928,211326,361479,172273,210892,361060,210487,369523,177703,139524,298792,298427,406669,139169,298082,138833,369173,256004,219640,255693,406346,138519,138222,219337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478205,14900,627,San Diego,https://stats.ncaa.org/team/627/14900,https://stats.ncaa.org/teams/478205,478205,449998,113740,66794,19829,83766,62896,16160,137843,137344,405481,254911,404798,254238,136674,334606,135970,127585,360522,218662,217995,368436,135310,217338,134657,253594,176710,176059,367782,367129,366484,134009,133370,333970,365848,216701,252958,132739,252336,365227,132122,364612,175434,297309,131514,216088,364004,251728,130917,296715,174839,130339,404189,296136,251143,295568,215498,295007,174280,214949,214396,294456,129780,129234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478207,14900,647,South Carolina St.,https://stats.ncaa.org/team/647/14900,https://stats.ncaa.org/teams/478207,478207,450000,113742,66796,19831,83768,62898,16162,137847,137353,405490,254919,404806,254246,136682,334614,135979,127594,360531,218671,218003,368444,135318,217347,134666,253604,176721,176070,367793,367140,366495,134020,133381,333980,365858,216711,252968,132749,252347,365238,132132,364622,175444,297319,131524,216098,364014,251737,130927,296725,174849,130349,404199,296146,251153,295577,215507,295016,174289,214958,214407,294466,129789,129243,333386,403642,403105,213857,293918,213316,250597,332847,402567,363438,173757,212295,402044,250070,128714,173258,401532,362922,249555,332324,172751,249054,292890,362420,248559,128208,292396,211797,361934,211332,361484,177708,139528,298796,256008,219644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478209,14900,650,South Dakota,https://stats.ncaa.org/team/650/14900,https://stats.ncaa.org/teams/478209,478209,450002,113744,66798,19833,83770,62900,16164,16271,137356,405493,254922,404809,254249,136685,334617,135982,127597,360534,218674,218006,368447,135321,217350,134669,253607,176724,176073,367796,367143,366498,134023,133384,333983,365861,216714,252971,132752,252350,365241,132135,364625,175447,297322,131527,216101,364017,251740,130930,296728,174852,130352,404202,296149,251156,295580,215510,295019,174292,214961,214410,294469,129792,129246,333389,403645,403108,213860,293921,213319,250600,332850,402570,363441,293394,212794,173760,212298,402047,250073,128717,173261,401535,362925,249558,332327,172754,249057,292893,362423,248562,128211,292399,211800,361937,211335,361487,172280,210899,361067,210494,369530,177711,139531,298799,298433,406675,139175,298088,138839,369179,256011,219647,255698,406352,138525,138228,219343,177388,406066,335070,368887,255416,297797,177125,219080,139844,219895,177933,256271,298989,,,,,,,,,,,,,,,,,,,,
478208,14900,649,South Dakota St.,https://stats.ncaa.org/team/649/14900,https://stats.ncaa.org/teams/478208,478208,450001,113743,66797,19832,83769,62899,16163,137849,137355,405492,254921,404808,254248,136684,334616,135981,127596,360533,218673,218005,368446,135320,217349,134668,253606,176723,176072,367795,367142,366497,134022,133383,333982,365860,216713,252970,132751,252349,365240,132134,364624,175446,297321,131526,216100,364016,251739,130929,296727,174851,130351,404201,296148,251155,295579,215509,295018,174291,214960,214409,294468,129791,129245,333388,403644,403107,213859,293920,213318,250599,332849,402569,363440,293393,212793,173759,212297,402046,250072,128716,173260,401534,362924,249557,332326,172753,249056,292892,362422,248561,128210,292398,211799,361936,211334,361486,172279,210898,361066,210493,369529,177710,139530,298798,298432,406674,139174,298087,138838,369178,256010,219646,255697,406351,138524,138227,219342,177387,406065,335069,368886,255415,297796,,,,,,,,,,,,,,,,,,,,,,,,,,,
478210,14900,654,Southeast Mo. St.,https://stats.ncaa.org/team/654/14900,https://stats.ncaa.org/teams/478210,478210,450003,113745,66799,19834,83771,62901,16165,137851,137359,405496,254925,404812,254252,136688,334620,135985,127600,360537,218677,218009,368450,135324,217352,134671,253609,176726,176075,367798,367145,366500,134025,133386,333985,365863,216716,252973,132754,252352,365243,132137,364627,175449,297324,131529,216103,364019,251742,130932,296730,174854,130354,404204,296151,251158,295582,215512,295021,174294,214963,214412,294471,129794,129248,333391,403647,403110,213862,293923,213321,250602,332852,402572,363443,293396,212796,173762,212300,402049,250075,128719,173263,401537,362927,249560,332329,172756,249059,292895,362425,248564,128213,292401,211802,361939,211337,361489,172282,210901,361069,210496,369532,177713,139533,298801,298435,406677,139177,298090,138841,369181,256013,219649,255700,406354,138527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478211,14900,655,Southeastern La.,https://stats.ncaa.org/team/655/14900,https://stats.ncaa.org/teams/478211,478211,450004,113746,66800,19835,83772,62902,16166,137852,137360,405497,254926,404813,254253,136689,334621,135986,127601,360538,218678,218010,368451,135325,217353,134672,253610,176727,176076,367799,367146,366501,134026,133387,333986,365864,216717,252974,132755,252353,365244,132138,364628,175450,297325,131530,216104,364020,251743,130933,296731,174855,130355,404205,296152,251159,295583,215513,295022,174295,214964,214413,294472,129795,129249,333392,403648,403111,213863,293924,213322,250603,332853,402573,363444,293397,212797,173763,212301,402050,250076,128720,173264,401538,362928,249561,332330,172757,249060,292896,362426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478212,14900,659,Southern Ill.,https://stats.ncaa.org/team/659/14900,https://stats.ncaa.org/teams/478212,478212,450005,113747,66801,19836,83773,62903,16167,137854,137364,405501,254930,404817,254257,136693,334625,135990,127605,360542,218682,218014,368455,135329,217357,134676,253614,176731,176080,367803,367150,366505,134030,133390,333989,365867,216720,252977,132758,252356,365247,132141,364631,175453,297328,131533,216107,364023,251746,130936,296734,174858,130358,404208,296155,251162,295586,215516,295025,174298,214967,214416,294475,129798,129252,333395,403651,403114,213866,293927,213325,250606,332856,402575,363446,293399,212799,173765,212303,402052,250078,128722,173266,401540,362930,249563,332332,172759,249062,292898,362428,248566,128215,292403,211804,361941,211339,361491,172284,210903,361071,210498,369534,177715,139535,298803,298437,406679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478213,14900,665,Southern U.,https://stats.ncaa.org/team/665/14900,https://stats.ncaa.org/teams/478213,478213,450006,113748,66802,19837,83774,62904,16168,137857,137367,405504,254933,404820,254260,136696,334629,135994,127609,360546,218686,218018,368459,135333,217361,134680,253618,176735,176084,367807,367154,366509,134034,133394,333993,365871,216724,252981,132762,252360,365251,132145,364635,175457,297332,131537,216111,364027,251750,130940,296738,174862,130362,404212,296159,251166,295590,215520,295029,174302,214971,214420,294479,129802,129256,333399,403655,403118,213870,293931,213329,250610,332860,402579,363449,293402,212802,173768,212306,402055,250081,128725,173269,401543,362933,249566,332335,172762,249065,292901,362431,248569,128218,292406,211807,361944,211342,361494,172287,210906,361074,210501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478214,14900,667,Southern Utah,https://stats.ncaa.org/team/667/14900,https://stats.ncaa.org/teams/478214,478214,450007,113749,66803,19838,83775,62905,16169,137858,137368,405505,254934,404821,254261,136697,334630,135995,127610,360547,218687,218019,368460,135334,217362,134681,253619,176736,176085,367808,367155,366510,134035,133395,333994,365872,216725,252982,132763,252361,365252,132146,364636,175458,297333,131538,216112,364028,251751,130941,296739,174863,130363,404213,296160,251167,295591,215521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478217,14900,678,Stetson,https://stats.ncaa.org/team/678/14900,https://stats.ncaa.org/teams/478217,478217,450010,113752,66806,19841,83778,62908,297541,129263,333406,403662,403125,213877,293938,213336,250617,332867,402586,363456,293408,212809,173775,212313,402062,250088,128732,173276,401550,362940,249573,332342,172769,249072,292908,362438,248576,128225,292413,211814,361951,211349,361501,172293,210912,361080,210507,369542,177722,139542,298810,298443,406685,139183,298095,138847,369187,256017,219653,255704,406359,138533,138234,219349,177394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478218,14900,683,Stony Brook,https://stats.ncaa.org/team/683/14900,https://stats.ncaa.org/teams/478218,478218,450011,113753,66807,19842,83779,62909,16172,137864,137377,405514,254943,404830,254270,136706,334639,136004,127619,360556,218696,218028,368468,135342,217370,134689,253627,176744,176093,367816,367163,366518,134043,133402,334001,365879,216732,423231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478219,14900,691,Tennessee St.,https://stats.ncaa.org/team/691/14900,https://stats.ncaa.org/teams/478219,478219,450012,113754,66808,19843,83780,62910,16173,137867,137381,405518,254947,404834,254274,136710,334643,136009,127624,360561,218702,218034,368474,135348,217376,134695,253633,176750,176099,367822,367169,366524,134049,133408,334007,365885,216738,252994,132775,252373,365264,132158,364648,175470,297345,131550,216124,364040,251763,130953,296751,174875,130375,404225,296172,251179,295603,215533,295041,174314,214983,214432,294491,129814,129269,333412,403668,403131,213883,293943,213341,250622,332872,402591,363461,293413,212814,173780,212318,402067,250093,128737,173281,401555,362945,249578,332347,172774,249077,292913,362443,248581,128230,292418,211819,361956,211354,361506,172298,210917,361085,210512,369547,177727,139547,298815,298448,406690,139188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478220,14900,692,Tennessee Tech,https://stats.ncaa.org/team/692/14900,https://stats.ncaa.org/teams/478220,478220,450013,113755,66809,19844,83781,62911,16174,137868,137382,405519,254948,404835,254275,136711,334644,136010,127625,360562,218703,218035,368475,135349,217377,134696,253634,176751,176100,367823,367170,366525,134050,133409,334008,365886,216739,252995,132776,252374,365265,132159,364649,175471,297346,131551,216125,364041,251764,130954,296752,174876,130376,404226,296173,251180,295604,215534,295042,174315,214984,214433,294492,129815,129270,333413,403669,403132,213884,293944,213342,250623,332873,402592,363462,293414,212815,173781,212319,402068,250094,128738,173282,401556,362946,249579,332348,172775,249078,292914,362444,248582,128231,292419,211820,361957,211355,361507,172299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478223,14900,699,Texas Southern,https://stats.ncaa.org/team/699/14900,https://stats.ncaa.org/teams/478223,478223,450016,113758,66812,19847,83784,62914,16177,137874,137389,405526,254955,404842,254282,136718,334651,136017,127632,360569,218710,218042,368482,135356,217384,134703,253641,176758,176107,367830,367177,366532,134057,133416,334015,365893,216746,253002,132783,252381,365272,132166,364656,175478,297353,131558,216132,364048,251771,130961,296759,174883,130383,404233,296180,251187,295611,215540,295048,174321,214990,214439,294498,129821,129276,333419,403675,403138,213890,293950,213348,250629,332879,402598,363468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478137,14900,141,The Citadel,https://stats.ncaa.org/team/141/14900,https://stats.ncaa.org/teams/478137,478137,449930,113671,66725,19759,83697,62826,16090,137711,137046,405183,254612,404498,253939,136376,334307,135666,127278,360215,218355,217690,368132,135006,217035,134356,253293,176410,175760,367483,366831,366184,133709,133072,333674,365553,216409,252666,132448,252045,364937,131833,364324,175150,297025,131230,215805,363721,251453,130647,296446,174574,130073,403924,295873,250880,295302,215236,294745,174018,214686,214133,294194,129520,128976,333120,403376,402838,213591,293647,213045,250326,332577,402299,363174,293139,212544,173509,212039,401783,249808,128455,173000,401279,362670,249303,332073,172501,248804,292640,362173,248314,127964,292157,211562,361707,211106,361267,172064,210688,360855,210294,369335,177515,139336,298604,298242,406488,138991,297908,138659,368998,255831,219468,255527,406183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478224,14900,711,Towson,https://stats.ncaa.org/team/711/14900,https://stats.ncaa.org/teams/478224,478224,450017,113759,66813,19848,83785,62915,16178,137880,137395,405532,254961,404848,254288,136724,334657,136023,127638,360575,218716,218048,368488,135362,217390,134709,253647,176764,176113,367836,367183,366538,134063,133422,334021,365900,216753,253009,132790,252388,365279,132173,364663,175485,297360,131565,216139,364055,251778,130968,296766,174890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478134,14900,108,UC Davis,https://stats.ncaa.org/team/108/14900,https://stats.ncaa.org/teams/478134,478134,449927,113668,66722,19756,83694,62823,16087,16589,137024,405161,254591,404478,253919,136356,334287,135644,127256,360193,218334,217669,368111,134985,217014,134335,253272,176390,175740,367463,366811,366164,133689,133052,333654,365533,216389,252646,132428,252025,364917,131813,364305,175131,297006,131211,215786,363702,251434,130628,296427,174556,130055,403906,295855,250863,295285,215219,294728,174001,214669,214116,294177,129503,128959,333103,403359,402822,213575,293631,213029,250309,332560,402281,363156,293122,212527,173492,212022,401765,249790,128437,172982,401261,362652,249285,332056,172484,248787,292624,362157,248298,127948,292141,211546,361691,211090,361251,172049,210673,360840,210279,369321,177503,139324,298592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478241,14900,2743,UIW,https://stats.ncaa.org/team/2743/14900,https://stats.ncaa.org/teams/478241,478241,450034,113776,66830,19865,83801,62931,15664,137919,137548,405686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478192,14900,504,UNI,https://stats.ncaa.org/team/504/14900,https://stats.ncaa.org/teams/478192,478192,449985,113727,66781,19816,83753,62883,16146,137815,137277,405414,254844,404731,254172,136608,334540,135902,127516,360453,218593,217927,368369,135243,217271,134589,253526,176643,175992,367715,367063,366418,133943,133304,333906,365784,216637,252894,132675,252272,365163,132059,364548,175373,297248,131453,216028,363944,251670,130861,296659,174784,130283,404133,296082,251088,295514,215444,294952,174226,214895,214342,294401,129725,129180,333324,403581,403043,213796,293854,213251,250532,332781,402502,363374,293332,212732,173698,212234,401983,250009,128654,173198,401473,362863,249495,332264,172691,248993,292829,362360,248499,128148,292336,211737,361876,211275,361428,172223,210843,361011,210437,369474,177656,139477,298745,298380,406623,139123,298038,138790,369129,255961,219598,255653,406307,138480,138184,219299,177346,406027,335031,368846,255376,297756,177089,,,,,,,,,,,,,,,,,,,,,,,,,,
478222,14900,695,UT Martin,https://stats.ncaa.org/team/695/14900,https://stats.ncaa.org/teams/478222,478222,450015,113757,66811,19846,83783,62913,16176,137871,137385,405522,254951,404838,254278,136714,334647,136013,127628,360565,218706,218038,368478,135352,217380,134699,253637,176754,176103,367826,367173,366528,134053,133412,334011,365889,216742,252998,132779,252377,365268,132162,364652,175474,297349,131554,216128,364044,251767,130957,296755,174879,130379,404229,296176,251183,295607,423167,423110,422788,422894,422886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478227,14900,741,VMI,https://stats.ncaa.org/team/741/14900,https://stats.ncaa.org/teams/478227,478227,450020,113762,66816,19851,83788,62918,16181,137892,137419,405556,254985,404872,254312,136748,334681,136048,127663,360600,218740,218072,368512,135386,217414,134733,253671,176788,176137,367860,367207,366562,134087,133446,334045,365924,216777,253033,132814,252411,365302,132196,364686,175508,297383,131588,216162,364078,251801,130991,296789,174913,130412,404262,296208,251215,295639,215568,295076,174348,215017,214466,294525,129848,129303,333445,403701,403164,213916,293976,213374,250655,332905,402624,363494,293445,212845,173811,212349,402098,250124,128768,173312,401586,362976,249609,332378,172805,249108,292944,362474,248612,128261,292449,211850,361987,211384,361536,172328,210945,361110,210537,369571,177751,139570,298838,298471,406712,139211,298122,138874,369214,256043,219679,255730,406385,138559,138259,219374,177419,406095,335098,368915,255444,297825,177152,219106,139866,219913,177947,,,,,,,,,,,,,,,,,,,,,,
478225,14900,735,Valparaiso,https://stats.ncaa.org/team/735/14900,https://stats.ncaa.org/teams/478225,478225,450018,113760,66814,19849,83786,62916,16179,137889,137416,405553,254982,404869,254309,136745,334678,136044,127659,360596,218736,218068,368508,135382,217410,134729,253667,176784,176133,367856,367203,366558,134083,133442,334041,365920,216773,253029,132810,252407,365298,132192,364682,175504,297379,131584,216158,364074,251797,130987,296785,174909,130408,404258,296204,251211,295635,215564,295072,174345,215014,214463,294522,129845,129300,333442,403698,403161,213913,293973,213371,250652,332902,402621,363491,293442,212842,173808,212346,402095,250121,128765,173309,401583,362973,249606,332375,172802,249105,292941,362471,248609,128258,292446,211847,361984,211380,361532,172324,210941,361107,210534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478226,14900,739,Villanova,https://stats.ncaa.org/team/739/14900,https://stats.ncaa.org/teams/478226,478226,450019,113761,66815,19850,83787,62917,16180,137891,137418,405555,254984,404871,254311,136747,334680,136047,127662,360599,218739,218071,368511,135385,217413,134732,253670,176787,176136,367859,367206,366561,134086,133445,334044,365923,216776,253032,132813,252410,365301,132195,364685,175507,297382,131587,216161,364077,251800,130990,296788,174912,130411,404261,296207,251214,295638,215567,295075,174347,215016,214465,294524,129847,129302,333444,403700,403163,213915,293975,213373,250654,332904,402623,363493,293444,212844,173810,212348,402097,250123,128767,173311,401585,362975,249608,332377,172804,249107,292943,362473,248611,128260,292448,211849,361986,211383,361535,172327,210944,361109,210536,369570,177750,139569,298837,298470,406711,139210,298121,138873,369213,256042,219678,255729,406384,138558,138258,219373,177418,406094,335097,368914,255443,297824,177151,219105,,,,,,,,,,,,,,,,,,,,,,,,,
478228,14900,748,Wagner,https://stats.ncaa.org/team/748/14900,https://stats.ncaa.org/teams/478228,478228,450021,113763,66817,19852,83789,62919,16182,137895,137425,405562,254991,404878,254318,136754,334687,136054,127669,360606,218746,218078,368518,135392,217420,134739,253677,176794,176143,367866,367213,366568,134093,133452,334051,365930,216783,253039,132820,252417,365308,132202,364692,175514,297389,131594,216168,364084,251807,130997,296795,174919,130418,404268,296214,251221,295645,215574,295082,174354,215023,214472,294531,129854,129309,333451,403707,403170,213922,293982,213380,250661,332911,402630,363500,293451,212851,173817,212355,402104,250130,128774,173318,401592,362982,249615,332384,172811,249114,292950,362480,248618,128267,292455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
